Tenor,3%,7%,10%,15%
1Y,0.2265290417494328,-0.08846908769499745,0.0028674745065831314,-0.05275519189946999
2Y,0.030995849978486194,0.05976216405225507,0.17463726541811067,0.42040835414649114
3Y,0.02467750198627535,0.09493170377678521,0.09341554655455733,0.19358211900420672
5Y,0.03459241050013295,0.037251264267598644,0.06742247762950063,0.05389517187554996
7Y,-0.16269680078951043,-0.3602894460086251,-0.4474927188176633,-0.5512786191233328
