"Tenor","3%","7%","10%","15%"
"1Y",0.275603707041549,0.0731209117538035,0.0584280769929052,0.0527809874850797
"2Y",0.133941818865328,0.0492315506265439,0.168834646638186,0.124082323050229
"3Y",0.0699287446390371,0.252262374403988,-0.0103695919669097,0.248160548378235
"5Y",0.124711220113342,0.0875862848959677,0.316443306865316,0.0648664035066839
"7Y",0.636195661100598,0.203612072525587,0.0923039555167721,0.36840458716245
