Tenor,3%,7%,10%,15%
1Y,0.10569830260703482,-0.046541404040372214,0.19343931502262363,0.07505332079340082
2Y,-0.04856908944601847,0.1429726097215756,-0.2060236742888304,-0.12460341063045843
3Y,0.04197194865317325,0.3800669515563585,0.18694477575754112,0.45858566868946193
5Y,-0.2720417282226294,-0.369827366888027,-0.2613912827723657,-0.41719203515880127
7Y,-0.06488647119386885,-0.04223675118876331,0.11058163195434448,-0.0005809611165810413
