date,pc1,pc2,pc3
2024-11-20,-0.1983920827017508,0.09932092567467687,0.011469931783500146
2024-11-21,0.21555697790747186,-0.08426077652257262,0.012386891631014562
2024-11-26,-0.21131950737686417,-0.10060193510536568,-0.010450420440473016
2024-12-03,0.19415461217114305,0.08554178595326144,-0.013406402974041692
