date,curve_label,tenor,k1,k2,rho,status,spread_running,upfront,model_protection_leg,model_premium_leg,residual
2024-12-03,Basis_Adjusted,1.0,0.0,0.03,0.22796920959142214,BRENT,0.050578,0.0409192,0.0014630966254840828,0.028927530259877453,-0.0012275759999999989
2024-12-03,Basis_Adjusted,1.0,0.03,0.07,0.035426231289423064,NO_BRACKET_MINABS,0.005106,-0.00507525,2.854924318996372e-05,0.03929840299245737,3.090159751047641e-05
2024-12-03,Basis_Adjusted,1.0,0.07,0.1,0.032413820406194595,NO_BRACKET_MINABS,0.002041,0.0,-4.336808689942018e-19,0.029477484966189654,-6.016354681599351e-05
2024-12-03,Basis_Adjusted,1.0,0.1,0.15,0.05801228323778088,NO_BRACKET_MINABS,0.000513,0.0,6.505213034913027e-19,0.04912914161031613,-2.5203249646091525e-05
2024-12-03,Basis_Adjusted,2.0,0.0,0.03,0.4363870809555568,BRENT,0.058809,0.09227929,0.0032673961012741506,0.055559456907516715,-0.0027683787
2024-12-03,Basis_Adjusted,2.0,0.03,0.07,0.4451093397928728,BRENT,0.008915000000000001,-0.00215291,0.0006862160227695756,0.07697319380477574,8.61163999999998e-05
2024-12-03,Basis_Adjusted,2.0,0.07,0.1,0.45428018737229003,BRENT,0.003909,0.0,0.00022644898840692203,0.05793015820974676,-3.4978042597749726e-14
2024-12-03,Basis_Adjusted,2.0,0.1,0.15,0.46457950336665355,BRENT,0.001392,0.0,0.00013452333310798054,0.0966403255086069,-2.710505431213761e-19
2024-12-03,Basis_Adjusted,3.0,0.0,0.03,0.4688881404366219,BRENT,0.06726599999999999,0.15334009999999998,0.0053504113763412535,0.07954109619037167,-0.004600203000000285
2024-12-03,Basis_Adjusted,3.0,0.03,0.07,0.5112568518800533,BRENT,0.013030000000000002,0.00875317,0.0014719639573515927,0.11296730294333007,-0.0003501267999999983
2024-12-03,Basis_Adjusted,3.0,0.07,0.1,0.532323368401855,BRENT,0.0061530000000000005,0.0,0.0005244321322051184,0.08523194087521,-4.868067754459915e-17
2024-12-03,Basis_Adjusted,3.0,0.1,0.15,0.5980212016481465,BRENT,0.002581,0.0,0.0003681551579452422,0.14264051063356958,-9.215718466126788e-19
2024-12-03,Basis_Adjusted,5.0,0.0,0.03,0.5117703247037458,BRENT,0.080813,0.28028306000000003,0.009616527110453032,0.11899727903203916,-0.008408491799963148
2024-12-03,Basis_Adjusted,5.0,0.03,0.07,0.5945093540736741,BRENT,0.021224,0.05081741,0.0037986239782023777,0.17897775997801513,-0.0020326963995710157
2024-12-03,Basis_Adjusted,5.0,0.07,0.1,0.6512546490177256,BRENT,0.01105,0.0,0.0015120541692244978,0.13683748137778262,-2.168404344971009e-19
2024-12-03,Basis_Adjusted,5.0,0.1,0.15,0.714871884272229,BRENT,0.005520000000000001,0.0,0.0012613479712448132,0.22850506722409036,1.678342794603216e-13
2024-12-03,Basis_Adjusted,7.0,0.0,0.03,0.5160620777107645,BRENT,0.09293,0.40494622,0.013668539329409696,0.14708424974305773,-0.012148386599212658
2024-12-03,Basis_Adjusted,7.0,0.03,0.07,0.5983195243139909,BRENT,0.030432,0.12075943,0.007133727850297205,0.23441534734152236,-0.004830377200000005
2024-12-03,Basis_Adjusted,7.0,0.07,0.1,0.6580666576728734,BRENT,0.017197999999999998,0.0,0.003140029612896913,0.18258109157317154,2.1509270059505425e-14
2024-12-03,Basis_Adjusted,7.0,0.1,0.15,0.7218372738350408,BRENT,0.009511,0.0,0.002907779711748982,0.30572807399316515,-1.214306433183765e-17
2024-12-03,Basis_Adjusted,10.0,0.0,0.03,0.540673266846785,BRENT,0.097491,0.50541067,0.017181399197704245,0.1762357468659084,-0.015162320100000026
2024-12-03,Basis_Adjusted,10.0,0.03,0.07,0.633016965100183,BRENT,0.036554,0.19969425000000002,0.010998133137485471,0.30087358804742204,-0.007987769999999996
2024-12-03,Basis_Adjusted,10.0,0.07,0.1,0.7016625334670449,BRENT,0.021981,0.0,0.005302850581529392,0.24124701248939445,1.214306433183765e-17
2024-12-03,Basis_Adjusted,10.0,0.1,0.15,0.7686090451203417,BRENT,0.013106999999999999,0.0,0.005307332157246339,0.4049234879958604,8.459639239122296e-14
