date,curve_label,tenor,k1,k2,rho,status,spread_running,upfront,model_protection_leg,model_premium_leg,residual
2024-11-20,Basis_Adjusted,1.0,0.0,0.03,0.2272573459239461,BRENT,0.054301,0.04599248,0.0015678814434735642,0.028873896308860683,-0.0013797743999938799
2024-11-20,Basis_Adjusted,1.0,0.03,0.07,0.010641955827656617,NO_BRACKET_MINABS,0.005548,-0.00476659,3.377004899251493e-05,0.039279579173207055,6.510543739562236e-06
2024-11-20,Basis_Adjusted,1.0,0.07,0.1,0.041863390447254956,NO_BRACKET_MINABS,0.0022370000000000003,0.0,4.336808689942018e-19,0.029463932698874457,-6.591081744738173e-05
2024-11-20,Basis_Adjusted,1.0,0.1,0.15,0.03423203644955456,NO_BRACKET_MINABS,0.000668,0.0,-2.168404344971009e-19,0.049106554498124066,-3.280317840474709e-05
2024-11-20,Basis_Adjusted,2.0,0.0,0.03,0.4226492797229795,BRENT,0.06393099999999999,0.10302443,0.003537185838156716,0.055328179414676534,-0.003090732900002969
2024-11-20,Basis_Adjusted,2.0,0.03,0.07,0.41799386641068087,BRENT,0.009778,-0.00044804999999999997,0.0007517783918783031,0.07688467906495826,1.7921999981141173e-05
2024-11-20,Basis_Adjusted,2.0,0.07,0.1,0.4129478239805572,BRENT,0.004328,0.0,0.0002505390487611359,0.05788795027194141,-1.5826532792639902e-14
2024-11-20,Basis_Adjusted,2.0,0.1,0.15,0.3711928112460536,BRENT,0.0016940000000000002,0.0,0.00016360994638845838,0.09658202266142862,-1.734723475976807e-18
2024-11-20,Basis_Adjusted,3.0,0.0,0.03,0.46383806799608696,BRENT,0.073236,0.16957286,0.00578797676814631,0.07903185275201148,-0.005087185800000002
2024-11-20,Basis_Adjusted,3.0,0.03,0.07,0.5178718318210777,BRENT,0.014416,0.01286625,0.0016272643118815508,0.11287904494184951,-0.0005146500000001519
2024-11-20,Basis_Adjusted,3.0,0.07,0.1,0.5306694605613115,BRENT,0.006842,0.0,0.000582026922586229,0.08506678202077589,8.033938098117588e-17
2024-11-20,Basis_Adjusted,3.0,0.1,0.15,0.6071258781673519,BRENT,0.003046,0.0,0.0004343199057092774,0.14258696838781265,5.421010862427522e-20
2024-11-20,Basis_Adjusted,5.0,0.0,0.03,0.496679892473338,BRENT,0.088098,0.30623923999999997,0.010331046639982302,0.11726766373790894,-0.009187177199999999
2024-11-20,Basis_Adjusted,5.0,0.03,0.07,0.5731009087297273,BRENT,0.023763999999999997,0.06239211,0.004231631898896776,0.17806900769635947,-0.0024956843999995103
2024-11-20,Basis_Adjusted,5.0,0.07,0.1,0.6369210238185663,BRENT,0.012451,0.0,0.0017034131054161298,0.13680934105020776,-6.938893903907228e-18
2024-11-20,Basis_Adjusted,5.0,0.1,0.15,0.6903419932521406,BRENT,0.00642,0.0,0.0014627610326466908,0.22784439760851927,-3.0357660829594124e-18
2024-11-20,Basis_Adjusted,7.0,0.0,0.03,0.46669204973493084,BRENT,0.10845,0.46070654,0.015360347469883377,0.14163529248358145,-0.013821196199961031
2024-11-20,Basis_Adjusted,7.0,0.03,0.07,0.5032204041450925,BRENT,0.040568,0.17651617000000003,0.009275469488632627,0.22864004852673578,-0.007060646799999992
2024-11-20,Basis_Adjusted,7.0,0.07,0.1,0.5484093024931253,BRENT,0.022432,0.0,0.0040478126460086646,0.18044813861160702,6.730961274459268e-13
2024-11-20,Basis_Adjusted,7.0,0.1,0.15,0.5836563852898481,BRENT,0.013919999999999998,0.0,0.004220214532384366,0.30317633130000665,6.882732231372479e-13
2024-11-20,Basis_Adjusted,10.0,0.0,0.03,0.5199877959571653,BRENT,0.105709,0.53586582,0.018070260002432247,0.17094343908685405,-0.016075974600000008
2024-11-20,Basis_Adjusted,10.0,0.03,0.07,0.6022863181456105,BRENT,0.040349,0.22535578999999997,0.011942887735650741,0.29598968340347165,-0.009014231599995938
2024-11-20,Basis_Adjusted,10.0,0.07,0.1,0.6658856677010107,BRENT,0.024435,0.0,0.005822680868485516,0.23829264859772936,0.0
2024-11-20,Basis_Adjusted,10.0,0.1,0.15,0.7311895349897726,BRENT,0.014852,0.0,0.005984242294528541,0.40292501309780004,1.474514954580286e-17
