"Tenor","3%","7%","10%","15%"
"1Y",0.0875940443604616,0.0190589956425304,0.00553197413061963,0.0205650911976392
"2Y",0.0179927712011216,0.0418240699860797,0.0678308423711592,0.171541217567199
"3Y",0.015753983803538,0.0419194170855158,0.0392261754949916,0.0705281049769077
"5Y",0.0172457996419195,0.0222940627963229,0.025872417874044,0.0285742794845471
"7Y",0.0434073509648255,0.0865770299987284,0.107951274846877,0.128565872884214
