tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
2Y|7-10,PC2_up_1sigma,-0.0008571073225768404,-0.0010482269675587102,-0.0010482269675587102
2Y|7-10,PC2_up_PC3_up,0.0015581203155345816,0.0007073121572675485,0.0007073121572675485
2Y|7-10,PC3_dn_1sigma,-0.002415227638111422,-0.0017555391248262587,-0.0017555391248262587
2Y|7-10,PC3_up_1sigma,0.002415227638111422,0.0017555391248262587,0.0017555391248262587
3Y|0-3,PC1_dn_1sigma,0.0033661472520336157,0.003546063045182569,0.003546063045182569
3Y|0-3,PC1_dn_PC2_dn,0.004250216483708224,0.0045046668823300684,0.0045046668823300684
3Y|0-3,PC1_up_1sigma,-0.0033661472520336157,-0.003546063045182569,-0.003546063045182569
3Y|0-3,PC1_up_PC2_up,-0.004250216483708224,-0.0045046668823300684,-0.0045046668823300684
3Y|0-3,PC1_up_PC3_up,-0.004552249008502065,-0.004250300526735543,-0.004250300526735543
3Y|0-3,PC2_dn_1sigma,0.000884069231674608,0.0009586038371474996,0.0009586038371474996
3Y|0-3,PC2_up_1sigma,-0.000884069231674608,-0.0009586038371474996,-0.0009586038371474996
3Y|0-3,PC2_up_PC3_up,-0.002070170988143057,-0.0016628413187004729,-0.0016628413187004729
3Y|0-3,PC3_dn_1sigma,0.001186101756468449,0.0007042374815529732,0.0007042374815529732
3Y|0-3,PC3_up_1sigma,-0.001186101756468449,-0.0007042374815529732,-0.0007042374815529732
3Y|10-15,PC1_dn_1sigma,0.0011157049574031645,0.0012371022344553541,0.0012371022344553541
3Y|10-15,PC1_dn_PC2_dn,0.0024550861104006413,0.0024329518983163393,0.0024329518983163393
3Y|10-15,PC1_up_1sigma,-0.0011157049574031645,-0.0012371022344553541,-0.0012371022344553541
3Y|10-15,PC1_up_PC2_up,-0.0024550861104006413,-0.0024329518983163393,-0.0024329518983163393
3Y|10-15,PC1_up_PC3_up,-0.004350906136893994,-0.0029456022012941856,-0.0029456022012941856
3Y|10-15,PC2_dn_1sigma,0.0013393811529974768,0.001195849663860985,0.001195849663860985
3Y|10-15,PC2_up_1sigma,-0.0013393811529974768,-0.001195849663860985,-0.001195849663860985
3Y|10-15,PC2_up_PC3_up,-0.004574582332488307,-0.0029043496306998167,-0.0029043496306998167
3Y|10-15,PC3_dn_1sigma,0.00323520117949083,0.0017084999668388317,0.0017084999668388317
