date,pc1_score,pc2_score,pc3_score
2024-11-19,2.17969522545599,0.42817051795861966,0.30694073325297
2024-11-20,-3.3878306397318623,2.6174309991191467,1.3169651336021981
2024-11-21,2.543099705198082,0.30748745112057324,0.7787943689319013
2024-11-26,-3.463254700156053,-2.7753710415380697,0.23300812088443534
2024-12-03,2.1282904092338373,-0.5777179266602763,-2.6357083566715303
